League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
Bundesliga,2006,Bayern Munich,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",28,14,14,18,10,8,2.623469456875555,4.648755263783788,2.949852507374631
Bundesliga,2006,Bielefeld,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",25,13,12,11,5,6,1.312366537696454,1.3903095941809698,1.1750881316098707
Bundesliga,2006,Bochum,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",28,14,14,13,5,8,1.1655130865903642,1.1465412140302207,1.0775862068965518
Bundesliga,2006,Cottbus,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",26,13,13,11,5,6,1.398057804285396,1.5283489660964467,1.256281407035176
Bundesliga,2006,Dortmund,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",26,13,13,12,6,6,1.63540341789661,2.0,1.550387596899225
Bundesliga,2006,Ein Frankfurt,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",21,11,10,9,4,5,1.2786443652153643,1.3589406012658827,1.1668611435239207
Bundesliga,2006,Hamburg,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",19,10,9,10,3,7,1.0290189955296434,1.0189987543833756,1.0040160642570282
Bundesliga,2006,Hannover,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",26,13,13,12,5,7,1.2530304227800353,1.275023464644205,1.1415525114155252
Bundesliga,2006,Hertha,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",26,13,13,12,8,4,4.919015616099991,17.303747393331143,8.4774499830451
Bundesliga,2006,Leverkusen,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",28,14,14,15,8,7,2.010548201001965,2.837933762005623,2.004008016032064
Bundesliga,2006,MGladbach,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",26,13,13,6,4,2,2.5408985452370243,5.683759506913711,2.73224043715847
Bundesliga,2006,Mainz,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",24,12,12,8,4,4,1.583479333524026,2.0,1.51285930408472
Bundesliga,2006,Nurnberg,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",19,10,9,11,8,3,8.01925653660181,50.41222085049323,18.231540565177756
Bundesliga,2006,Schalke 04,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",29,15,14,21,12,9,2.960677196808087,5.812522545340308,3.3003300330033003
Bundesliga,2006,Stuttgart,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",27,14,13,21,10,11,1.2190598741690837,1.2580313487629697,1.1185682326621924
Bundesliga,2006,Werder Bremen,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,2.824858757062147
Bundesliga,2006,Wolfsburg,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",21,11,10,8,4,4,1.4705492403979321,1.760448810825132,1.3717421124828533
Bundesliga,2007,Bayern Munich,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",24,12,12,22,11,11,1.543199464743451,2.0,1.3157894736842106
Bundesliga,2007,Bielefeld,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",24,12,12,8,4,4,1.583479333524026,2.0,1.485884101040119
Bundesliga,2007,Bochum,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.3850415512465375
Bundesliga,2007,Cottbus,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",25,13,12,9,3,6,1.1074455194233837,1.0876527314740125,1.0384215991692627
Bundesliga,2007,Dortmund,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",24,12,12,10,5,5,1.612302051746704,2.0,1.4947683109118086
Bundesliga,2007,Duisburg,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",29,15,14,8,4,4,1.510027862632342,1.8326720868116895,1.402524544179523
Bundesliga,2007,Ein Frankfurt,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.9940119760479043
Bundesliga,2007,Hamburg,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",22,11,11,14,9,5,5.788814622485842,26.226031060683805,10.856584518510477
Bundesliga,2007,Hannover,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",24,12,12,13,7,6,2.0133858647001284,2.932355002629789,1.9841269841269842
Bundesliga,2007,Hansa Rostock,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",28,14,14,8,4,4,1.5855812118384875,2.0,1.5479876160990713
Bundesliga,2007,Hertha,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",26,13,13,12,6,6,1.63540341789661,2.0,1.5748031496062993
Bundesliga,2007,Karlsruhe,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",24,12,12,11,8,3,8.177398142856338,49.35331331151717,19.782393669634025
Bundesliga,2007,Leverkusen,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",28,14,14,15,9,6,3.3867106476777153,7.824018803295667,4.366812227074236
Bundesliga,2007,Nurnberg,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",24,12,12,7,3,4,1.3416496587301465,1.4851863748254122,1.256281407035176
Bundesliga,2007,Schalke 04,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",24,12,12,18,9,9,1.6411603226794442,2.0,1.4814814814814814
Bundesliga,2007,Stuttgart,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",30,15,15,16,8,8,1.6683818641526431,2.0,1.5625
Bundesliga,2007,Werder Bremen,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,2.9585798816568047
Bundesliga,2007,Wolfsburg,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",25,13,12,15,6,9,1.0910400032676595,1.0760359284489371,1.0319917440660475
Bundesliga,2008,Bayern Munich,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",27,14,13,20,11,9,2.238201664125662,3.4482962377163235,2.178649237472767
Bundesliga,2008,Bielefeld,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",18,9,9,4,2,2,1.4747065927778513,2.0,1.440922190201729
Bundesliga,2008,Bochum,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",23,12,11,7,3,4,1.2820079862218985,1.3832121067883727,1.1614401858304297
Bundesliga,2008,Cottbus,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.1185682326621924
Bundesliga,2008,Dortmund,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",20,10,10,15,7,8,1.3227954691389017,1.4342846107068594,1.1778563015312131
Bundesliga,2008,Ein Frankfurt,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",25,13,12,8,5,3,2.315101232328993,4.246384611822067,2.444987775061125
Bundesliga,2008,FC Koln,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",28,14,14,11,6,5,1.9683259886695428,2.862086060341679,2.044989775051125
Bundesliga,2008,Hamburg,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",30,15,15,19,11,8,3.438684206026544,7.821532955724354,4.291845493562231
Bundesliga,2008,Hannover,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",24,12,12,10,4,6,1.233447599421348,1.2559863036669832,1.124859392575928
Bundesliga,2008,Hertha,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.941747572815534
Bundesliga,2008,Hoffenheim,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",24,12,12,15,9,6,3.691133500977665,9.71330166678411,5.208333333333333
Bundesliga,2008,Karlsruhe,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",29,15,14,8,4,4,1.510027862632342,1.8326720868116895,1.3888888888888888
Bundesliga,2008,Leverkusen,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",27,14,13,14,9,5,4.068661615511714,11.133362611814682,5.865102639296188
Bundesliga,2008,MGladbach,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",27,14,13,8,3,5,1.1874522040770383,1.1996231660868324,1.0729613733905579
Bundesliga,2008,Schalke 04,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",26,13,13,14,8,6,2.5738033064258965,4.636053386548998,2.9673590504451037
Bundesliga,2008,Stuttgart,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",27,14,13,19,8,11,1.072014517551029,1.0628555002656164,1.016260162601626
Bundesliga,2008,Werder Bremen,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",25,13,12,12,7,5,2.261000651366145,3.686354390433831,2.3923444976076556
Bundesliga,2008,Wolfsburg,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",28,14,14,21,9,12,1.1123079199226675,1.1052351064558052,1.0309278350515463
Bundesliga,2009,Bayern Munich,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",24,12,12,20,10,10,1.6163774630092107,2.0,1.4164305949008498
Bundesliga,2009,Bochum,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24,12,12,6,3,3,1.5413578271663737,2.0,1.5037593984962405
Bundesliga,2009,Dortmund,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",25,13,12,16,10,6,4.250982277285033,12.408657587544567,6.119576525304449
Bundesliga,2009,Ein Frankfurt,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,3.067484662576687
Bundesliga,2009,FC Koln,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",23,12,11,9,4,5,1.294771086918406,1.3810708078069203,1.2019230769230769
Bundesliga,2009,Freiburg,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",26,13,13,9,5,4,1.9517684369333521,2.9404417872016517,1.9455252918287937
Bundesliga,2009,Hamburg,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",21,11,10,13,9,4,7.343772987529967,41.033577655238034,16.07200257152041
Bundesliga,2009,Hannover,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",28,14,14,9,4,5,1.3819950543360615,1.5217617602932303,1.2642225031605563
Bundesliga,2009,Hertha,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",25,13,12,5,1,4,1.0782316348659655,1.0578174321508553,1.017293997965412
Bundesliga,2009,Hoffenheim,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",25,13,12,11,7,4,3.033829299860689,6.623806683184078,3.389830508474576
Bundesliga,2009,Leverkusen,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",20,10,10,15,10,5,12.799687507629208,203.59809740317195,62.5
Bundesliga,2009,MGladbach,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",25,13,12,10,6,4,2.2821764058767533,3.896418200653083,2.5188916876574305
Bundesliga,2009,Mainz,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1]",23,12,11,12,6,6,1.4825489081507597,1.7056624863795589,1.342281879194631
Bundesliga,2009,Nurnberg,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",27,14,13,8,3,5,1.1874522040770383,1.1996231660868324,1.079913606911447
Bundesliga,2009,Schalke 04,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",26,13,13,19,10,9,2.0832218290208626,3.0377264526688816,2.0533880903490758
Bundesliga,2009,Stuttgart,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",24,12,12,15,5,10,1.0300064063629293,1.0178194646175127,1.0030090270812437
Bundesliga,2009,Werder Bremen,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",24,12,12,17,7,10,1.1047059340293766,1.097631304329303,1.0395010395010396
Bundesliga,2009,Wolfsburg,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",26,13,13,14,6,8,1.255166117708699,1.275023464644205,1.146788990825688
Bundesliga,2010,Bayern Munich,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",26,13,13,19,9,10,1.3842146906710033,1.4907430036501048,1.2135922330097086
Bundesliga,2010,Dortmund,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",28,14,14,23,13,10,4.337309916143041,14.410079610760047,6.17093489663684
Bundesliga,2010,Ein Frankfurt,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",27,14,13,9,7,2,7.208129882812492,35.34213399780986,15.137753557372086
Bundesliga,2010,FC Koln,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",29,15,14,13,5,8,1.1315443717727154,1.1096503965983031,1.037344398340249
Bundesliga,2010,Freiburg,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",29,15,14,13,8,5,2.922830080056166,5.875355368060922,3.676470588235294
Bundesliga,2010,Hamburg,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.3550135501355014
Bundesliga,2010,Hannover,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",31,16,15,19,10,9,1.7978820450629376,2.2562155527070686,1.6501650165016502
Bundesliga,2010,Hoffenheim,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",24,12,12,11,7,4,3.5190661753505195,9.129735089970106,4.672897196261682
Bundesliga,2010,Kaiserslautern,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",27,14,13,13,6,7,1.3258749661237057,1.3966438877911838,1.1933174224343674
Bundesliga,2010,Leverkusen,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",26,13,13,20,10,10,1.6489719930562854,2.0,1.492537313432836
Bundesliga,2010,MGladbach,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",28,14,14,10,3,7,1.0916966315859582,1.0608124763740796,1.0256410256410255
Bundesliga,2010,Mainz,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",30,15,15,18,10,8,2.562874721767961,4.3854211561191985,2.793296089385475
Bundesliga,2010,Nurnberg,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",26,13,13,13,6,7,1.40949759119064,1.5324338893736429,1.2919896640826873
Bundesliga,2010,Schalke 04,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",27,14,13,11,6,5,1.8100308448907698,2.4499781008658434,1.7825311942959001
Bundesliga,2010,St Pauli,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",29,15,14,8,5,3,2.312646433765005,4.22367554689059,2.557544757033248
Bundesliga,2010,Stuttgart,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",28,14,14,12,3,9,1.0305826158969216,1.011095136713979,1.0040160642570282
Bundesliga,2010,Werder Bremen,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.394700139470014
Bundesliga,2010,Wolfsburg,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",23,12,11,9,5,4,1.796127693917587,2.5169099126555867,1.7605633802816902
Bundesliga,2011,Augsburg,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",20,10,10,8,2,6,1.0579344828927288,1.0351372981693368,1.0070493454179255
Bundesliga,2011,Bayern Munich,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",30,15,15,23,11,12,1.3969282162711942,1.4992327223211641,1.2453300124533002
Bundesliga,2011,Dortmund,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28,14,14,25,11,14,1.0,1.0345530735231832,1.0
Bundesliga,2011,FC Koln,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",28,14,14,8,6,2,5.2514209950652235,21.21693848944363,9.582215408202376
Bundesliga,2011,Freiburg,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",24,12,12,10,3,7,1.07831695472985,1.0513533321374784,1.0298661174047374
Bundesliga,2011,Hamburg,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",22,11,11,8,4,4,1.5818429472822768,2.0,1.5197568389057752
Bundesliga,2011,Hannover,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",22,11,11,12,7,5,2.641091910859272,5.104581978565195,2.857142857142857
Bundesliga,2011,Hertha,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",24,12,12,7,4,3,1.9292488785114401,3.0610636487057916,1.9455252918287937
Bundesliga,2011,Hoffenheim,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.3736263736263736
Bundesliga,2011,Kaiserslautern,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",23,12,11,4,3,1,2.466775561606247,6.356310677628795,3.003003003003003
Bundesliga,2011,Leverkusen,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",25,13,12,15,8,7,1.7799238820934309,2.298375589859719,1.6835016835016836
Bundesliga,2011,MGladbach,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",25,13,12,17,9,8,1.7603977362480616,2.2452062810280946,1.5873015873015872
Bundesliga,2011,Mainz,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",22,11,11,9,4,5,1.364144444450398,1.497631278940987,1.2091898428053205
Bundesliga,2011,Nurnberg,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1261261261261262
Bundesliga,2011,Schalke 04,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",30,15,15,20,10,10,1.6780347465021415,2.0,1.5015015015015014
Bundesliga,2011,Stuttgart,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",26,13,13,15,6,9,1.14894499498751,1.1323123378609816,1.0764262648008611
