,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
106,Bundesliga,2005,Werder Bremen,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",27,14,13,21,11,10,1.7313070044652699,2.1786232127604483,1.6286644951140066
107,Bundesliga,2005,Wolfsburg,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",21,11,10,7,4,3,1.7880632267441845,2.6407726868231305,1.8281535648994516
108,Bundesliga,2006,Aachen,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",27,14,13,9,5,4,1.8114671956806268,2.5466317660905053,1.7985611510791366
109,Bundesliga,2006,Bayern Munich,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]",28,14,14,18,10,8,2.623469456875555,4.648755263783788,2.881844380403458
110,Bundesliga,2006,Bielefeld,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",25,13,12,11,5,6,1.312366537696454,1.3903095941809698,1.1668611435239207
111,Bundesliga,2006,Bochum,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",28,14,14,13,5,8,1.1655130865903642,1.1465412140302207,1.0729613733905579
112,Bundesliga,2006,Cottbus,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]",26,13,13,11,5,6,1.398057804285396,1.5283489660964467,1.2853470437017995
113,Bundesliga,2006,Dortmund,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",26,13,13,12,6,6,1.63540341789661,2.0,1.443001443001443
114,Bundesliga,2006,Ein Frankfurt,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",21,11,10,9,4,5,1.2786443652153643,1.3589406012658827,1.1655011655011656
115,Bundesliga,2006,Hamburg,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",19,10,9,10,3,7,1.0290189955296434,1.0189987543833756,1.0070493454179255
116,Bundesliga,2006,Hannover,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0]",26,13,13,12,5,7,1.2530304227800353,1.275023464644205,1.1402508551881414
117,Bundesliga,2006,Hertha,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]",26,13,13,12,8,4,4.919015616099991,17.303747393331143,8.517887563884157
118,Bundesliga,2006,Leverkusen,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",28,14,14,15,8,7,2.010548201001965,2.837933762005623,2.1321961620469083
119,Bundesliga,2006,MGladbach,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",26,13,13,6,4,2,2.5408985452370243,5.683759506913711,3.1645569620253164
120,Bundesliga,2006,Mainz,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",24,12,12,8,4,4,1.583479333524026,2.0,1.51285930408472
121,Bundesliga,2006,Nurnberg,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",19,10,9,11,8,3,8.01925653660181,50.41222085049323,17.995321216483713
122,Bundesliga,2006,Schalke 04,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",29,15,14,21,12,9,2.960677196808087,5.812522545340308,3.2679738562091503
123,Bundesliga,2006,Stuttgart,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",27,14,13,21,10,11,1.2190598741690837,1.2580313487629697,1.1037527593818985
124,Bundesliga,2006,Werder Bremen,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,2.985074626865672
125,Bundesliga,2006,Wolfsburg,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",21,11,10,8,4,4,1.4705492403979321,1.760448810825132,1.3333333333333333
126,Bundesliga,2007,Bayern Munich,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",24,12,12,22,11,11,1.543199464743451,2.0,1.2919896640826873
127,Bundesliga,2007,Bielefeld,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",24,12,12,8,4,4,1.583479333524026,2.0,1.422475106685633
128,Bundesliga,2007,Bochum,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.3568521031207599
129,Bundesliga,2007,Cottbus,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]",25,13,12,9,3,6,1.1074455194233837,1.0876527314740125,1.0384215991692627
130,Bundesliga,2007,Dortmund,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",24,12,12,10,5,5,1.612302051746704,2.0,1.492537313432836
131,Bundesliga,2007,Duisburg,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",29,15,14,8,4,4,1.510027862632342,1.8326720868116895,1.422475106685633
132,Bundesliga,2007,Ein Frankfurt,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.9069767441860463
133,Bundesliga,2007,Hamburg,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",22,11,11,14,9,5,5.788814622485842,26.226031060683805,10.892059688487093
134,Bundesliga,2007,Hannover,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",24,12,12,13,7,6,2.0133858647001284,2.932355002629789,2.1881838074398248
135,Bundesliga,2007,Hansa Rostock,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",28,14,14,8,4,4,1.5855812118384875,2.0,1.524390243902439
136,Bundesliga,2007,Hertha,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",26,13,13,12,6,6,1.63540341789661,2.0,1.5174506828528074
137,Bundesliga,2007,Karlsruhe,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",24,12,12,11,8,3,8.177398142856338,49.35331331151717,19.538882375928097
138,Bundesliga,2007,Leverkusen,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",28,14,14,15,9,6,3.3867106476777153,7.824018803295667,4.484304932735426
139,Bundesliga,2007,Nurnberg,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",24,12,12,7,3,4,1.3416496587301465,1.4851863748254122,1.1990407673860912
140,Bundesliga,2007,Schalke 04,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",24,12,12,18,9,9,1.6411603226794442,2.0,1.440922190201729
141,Bundesliga,2007,Stuttgart,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",30,15,15,16,8,8,1.6683818641526431,2.0,1.4970059880239521
142,Bundesliga,2007,Werder Bremen,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",28,14,14,20,11,9,2.7077050625657972,4.965444303155276,2.949852507374631
143,Bundesliga,2007,Wolfsburg,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",25,13,12,15,6,9,1.0910400032676595,1.0760359284489371,1.0298661174047374
144,Bundesliga,2008,Bayern Munich,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",27,14,13,20,11,9,2.238201664125662,3.4482962377163235,2.2573363431151243
145,Bundesliga,2008,Bielefeld,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",18,9,9,4,2,2,1.4747065927778513,2.0,1.3869625520110958
146,Bundesliga,2008,Bochum,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",23,12,11,7,3,4,1.2820079862218985,1.3832121067883727,1.1820330969267139
147,Bundesliga,2008,Cottbus,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.1173184357541899
148,Bundesliga,2008,Dortmund,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]",20,10,10,15,7,8,1.3227954691389017,1.4342846107068594,1.1750881316098707
149,Bundesliga,2008,Ein Frankfurt,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",25,13,12,8,5,3,2.315101232328993,4.246384611822067,2.544529262086514
150,Bundesliga,2008,FC Koln,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",28,14,14,11,6,5,1.9683259886695428,2.862086060341679,1.8691588785046729
151,Bundesliga,2008,Hamburg,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",30,15,15,19,11,8,3.438684206026544,7.821532955724354,4.310344827586207
152,Bundesliga,2008,Hannover,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",24,12,12,10,4,6,1.233447599421348,1.2559863036669832,1.1074197120708749
153,Bundesliga,2008,Hertha,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.953125
154,Bundesliga,2008,Hoffenheim,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",24,12,12,15,9,6,3.691133500977665,9.71330166678411,5.1020408163265305
155,Bundesliga,2008,Karlsruhe,"[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",29,15,14,8,4,4,1.510027862632342,1.8326720868116895,1.4245014245014245
156,Bundesliga,2008,Leverkusen,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",27,14,13,14,9,5,4.068661615511714,11.133362611814682,5.901794145420208
157,Bundesliga,2008,MGladbach,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",27,14,13,8,3,5,1.1874522040770383,1.1996231660868324,1.1037527593818985
158,Bundesliga,2008,Schalke 04,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",26,13,13,14,8,6,2.5738033064258965,4.636053386548998,2.849002849002849
159,Bundesliga,2008,Stuttgart,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",27,14,13,19,8,11,1.072014517551029,1.0628555002656164,1.019367991845056
160,Bundesliga,2008,Werder Bremen,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]",25,13,12,12,7,5,2.261000651366145,3.686354390433831,2.4691358024691357
161,Bundesliga,2008,Wolfsburg,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",28,14,14,21,9,12,1.1123079199226675,1.1052351064558052,1.0482180293501049
162,Bundesliga,2009,Bayern Munich,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",24,12,12,20,10,10,1.6163774630092107,2.0,1.3793103448275863
163,Bundesliga,2009,Bochum,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24,12,12,6,3,3,1.5413578271663737,2.0,1.4641288433382138
164,Bundesliga,2009,Dortmund,"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",25,13,12,16,10,6,4.250982277285033,12.408657587544567,6.0606060606060606
165,Bundesliga,2009,Ein Frankfurt,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.7472527472527473
166,Bundesliga,2009,FC Koln,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",23,12,11,9,4,5,1.294771086918406,1.3810708078069203,1.1990407673860912
167,Bundesliga,2009,Freiburg,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",26,13,13,9,5,4,1.9517684369333521,2.9404417872016517,2.1321961620469083
168,Bundesliga,2009,Hamburg,"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",21,11,10,13,9,4,7.343772987529967,41.033577655238034,15.740594994490792
169,Bundesliga,2009,Hannover,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",28,14,14,9,4,5,1.3819950543360615,1.5217617602932303,1.2804097311139564
170,Bundesliga,2009,Hertha,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]",25,13,12,5,1,4,1.0782316348659655,1.0578174321508553,1.0204081632653061
171,Bundesliga,2009,Hoffenheim,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",25,13,12,11,7,4,3.033829299860689,6.623806683184078,3.7593984962406015
172,Bundesliga,2009,Leverkusen,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",20,10,10,15,10,5,12.799687507629208,203.59809740317195,60.132291040288635
173,Bundesliga,2009,MGladbach,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",25,13,12,10,6,4,2.2821764058767533,3.896418200653083,2.5839793281653747
174,Bundesliga,2009,Mainz,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1]",23,12,11,12,6,6,1.4825489081507597,1.7056624863795589,1.3679890560875514
175,Bundesliga,2009,Nurnberg,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",27,14,13,8,3,5,1.1874522040770383,1.1996231660868324,1.0869565217391304
176,Bundesliga,2009,Schalke 04,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",26,13,13,19,10,9,2.0832218290208626,3.0377264526688816,1.968503937007874
177,Bundesliga,2009,Stuttgart,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",24,12,12,15,5,10,1.0300064063629293,1.0178194646175127,1.0050251256281406
178,Bundesliga,2009,Werder Bremen,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",24,12,12,17,7,10,1.1047059340293766,1.097631304329303,1.0319917440660475
179,Bundesliga,2009,Wolfsburg,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",26,13,13,14,6,8,1.255166117708699,1.275023464644205,1.1273957158962795
180,Bundesliga,2010,Bayern Munich,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",26,13,13,19,9,10,1.3842146906710033,1.4907430036501048,1.187648456057007
181,Bundesliga,2010,Dortmund,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",28,14,14,23,13,10,4.337309916143041,14.410079610760047,6.05840300496789
182,Bundesliga,2010,Ein Frankfurt,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",27,14,13,9,7,2,7.208129882812492,35.34213399780986,15.192950470981465
183,Bundesliga,2010,FC Koln,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",29,15,14,13,5,8,1.1315443717727154,1.1096503965983031,1.0493179433368311
184,Bundesliga,2010,Freiburg,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",29,15,14,13,8,5,2.922830080056166,5.875355368060922,3.4965034965034967
185,Bundesliga,2010,Hamburg,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.3793103448275863
186,Bundesliga,2010,Hannover,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",31,16,15,19,10,9,1.7978820450629376,2.2562155527070686,1.7182130584192439
187,Bundesliga,2010,Hoffenheim,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",24,12,12,11,7,4,3.5190661753505195,9.129735089970106,4.854368932038835
188,Bundesliga,2010,Kaiserslautern,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",27,14,13,13,6,7,1.3258749661237057,1.3966438877911838,1.2224938875305624
189,Bundesliga,2010,Leverkusen,"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",26,13,13,20,10,10,1.6489719930562854,2.0,1.4727540500736378
190,Bundesliga,2010,MGladbach,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",28,14,14,10,3,7,1.0916966315859582,1.0608124763740796,1.0245901639344261
191,Bundesliga,2010,Mainz,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",30,15,15,18,10,8,2.562874721767961,4.3854211561191985,2.8901734104046244
192,Bundesliga,2010,Nurnberg,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",26,13,13,13,6,7,1.40949759119064,1.5324338893736429,1.2755102040816326
193,Bundesliga,2010,Schalke 04,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",27,14,13,11,6,5,1.8100308448907698,2.4499781008658434,1.7543859649122806
194,Bundesliga,2010,St Pauli,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",29,15,14,8,5,3,2.312646433765005,4.22367554689059,2.6109660574412534
195,Bundesliga,2010,Stuttgart,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",28,14,14,12,3,9,1.0305826158969216,1.011095136713979,1.0040160642570282
196,Bundesliga,2010,Werder Bremen,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.4347202295552368
197,Bundesliga,2010,Wolfsburg,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",23,12,11,9,5,4,1.796127693917587,2.5169099126555867,1.7857142857142858
198,Bundesliga,2011,Augsburg,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",20,10,10,8,2,6,1.0579344828927288,1.0351372981693368,1.0101010101010102
199,Bundesliga,2011,Bayern Munich,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",30,15,15,23,11,12,1.3969282162711942,1.4992327223211641,1.2953367875647668
200,Bundesliga,2011,Dortmund,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",28,14,14,25,11,14,1.0,1.0345530735231832,1.0
201,Bundesliga,2011,FC Koln,"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",28,14,14,8,6,2,5.2514209950652235,21.21693848944363,9.545628102329133
202,Bundesliga,2011,Freiburg,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",24,12,12,10,3,7,1.07831695472985,1.0513533321374784,1.027749229188078
203,Bundesliga,2011,Hamburg,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",22,11,11,8,4,4,1.5818429472822768,2.0,1.524390243902439
204,Bundesliga,2011,Hannover,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",22,11,11,12,7,5,2.641091910859272,5.104581978565195,3.115264797507788
205,Bundesliga,2011,Hertha,"[0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",24,12,12,7,4,3,1.9292488785114401,3.0610636487057916,2.0491803278688523
206,Bundesliga,2011,Hoffenheim,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",23,12,11,10,5,5,1.4888918213567126,1.7463541946265306,1.404494382022472
207,Bundesliga,2011,Kaiserslautern,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",23,12,11,4,3,1,2.466775561606247,6.356310677628795,2.7472527472527473
208,Bundesliga,2011,Leverkusen,"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",25,13,12,15,8,7,1.7799238820934309,2.298375589859719,1.7006802721088434
209,Bundesliga,2011,MGladbach,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",25,13,12,17,9,8,1.7603977362480616,2.2452062810280946,1.607717041800643
