,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,Team_Name,c2,c3
1067,La_Liga,2005,Osasuna,"[3, 0, 3, 0, 3, 3, 3, 0, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 0, 0, 0, 3, 1, 3, 0, 0, 3, 3, 3, 0, 0, 3, 1, 3, 0, 3, 0, 3]",38,19,19,68,39,29,2005 Osasuna,35.55261687005603,6.993006993006993
1068,La_Liga,2005,Real Madrid,"[3, 0, 0, 3, 3, 3, 3, 0, 0, 3, 3, 0, 1, 3, 3, 1, 0, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 0]",38,19,19,70,33,37,2005 Real Madrid,1.283340090196787,1.3440860215053763
1069,La_Liga,2005,Santander,"[0, 0, 3, 3, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 3, 1, 3, 1, 3, 0, 1, 0, 3, 0, 1, 1, 0, 3, 0, 1, 0, 1, 0, 0, 3, 0, 3, 0]",38,19,19,40,23,17,2005 Santander,8.368223764165956,4.237288135593221
1070,La_Liga,2005,Sevilla,"[3, 1, 0, 1, 0, 1, 3, 3, 3, 1, 1, 3, 3, 0, 0, 3, 0, 3, 0, 3, 3, 0, 3, 3, 0, 3, 0, 1, 3, 3, 0, 1, 1, 3, 3, 3, 3, 3]",38,19,19,68,29,39,2005 Sevilla,1.028941367994232,1.1061946902654867
1071,La_Liga,2005,Sociedad,"[0, 3, 0, 3, 0, 1, 3, 3, 3, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 3, 1, 3, 3, 0, 1, 1, 0]",38,19,19,40,21,19,2005 Sociedad,2.878978353816222,2.1881838074398248
1072,La_Liga,2005,Valencia,"[3, 1, 1, 1, 3, 0, 3, 3, 0, 1, 0, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 1, 1, 0, 1, 0, 3, 3, 3, 3, 3, 0, 1, 0]",38,19,19,69,36,33,2005 Valencia,3.537298789824421,2.5316455696202533
1073,La_Liga,2005,Villarreal,"[0, 1, 1, 0, 3, 3, 1, 3, 3, 1, 3, 1, 3, 0, 3, 3, 1, 1, 0, 3, 0, 1, 0, 3, 1, 3, 1, 1, 1, 0, 3, 1, 0, 0, 1, 3, 1, 3]",38,19,19,57,31,26,2005 Villarreal,5.73112452529722,3.4602076124567476
1074,La_Liga,2005,Zaragoza,"[1, 1, 1, 3, 1, 1, 0, 0, 1, 1, 0, 1, 0, 3, 3, 1, 3, 3, 3, 0, 1, 3, 1, 1, 0, 3, 0, 3, 1, 1, 0, 1, 0, 0, 1, 0, 3, 0]",38,19,19,46,27,19,2005 Zaragoza,15.785342932787792,5.9523809523809526
1075,La_Liga,2007,Almeria,"[3, 0, 0, 1, 3, 0, 1, 3, 0, 0, 0, 1, 1, 3, 3, 0, 0, 1, 3, 3, 3, 3, 1, 3, 0, 1, 0, 1, 1, 3, 0, 3, 3, 0, 1, 0, 0, 3]",38,19,19,52,23,29,2007 Almeria,1.148905940060311,1.2690355329949239
1076,La_Liga,2007,Ath Bilbao,"[1, 0, 1, 3, 0, 0, 1, 3, 1, 0, 3, 0, 1, 3, 0, 1, 1, 0, 3, 0, 1, 0, 3, 3, 0, 1, 3, 3, 3, 1, 3, 0, 3, 0, 0, 3, 1, 0]",38,19,19,50,22,28,2007 Ath Bilbao,1.1477331853798394,1.2195121951219512
1077,La_Liga,2007,Ath Madrid,"[0, 1, 1, 3, 3, 3, 0, 3, 3, 3, 0, 1, 3, 3, 3, 1, 0, 3, 3, 0, 0, 1, 3, 0, 0, 3, 0, 3, 3, 0, 3, 1, 0, 1, 3, 3, 3, 0]",38,19,19,64,37,27,2007 Ath Madrid,33.8417099813432,7.042253521126761
1078,La_Liga,2007,Barcelona,"[1, 3, 1, 3, 3, 3, 3, 0, 3, 1, 3, 0, 3, 1, 3, 3, 0, 3, 3, 3, 1, 3, 1, 3, 3, 0, 0, 1, 3, 0, 1, 1, 1, 0, 3, 0, 0, 3]",38,19,19,67,40,27,2007 Barcelona,149.4745236200397,14.549687181725593
1079,La_Liga,2007,Betis,"[1, 1, 0, 0, 0, 3, 1, 1, 1, 0, 0, 3, 0, 0, 3, 3, 1, 0, 3, 1, 3, 0, 0, 3, 1, 3, 0, 0, 3, 3, 3, 0, 3, 0, 1, 1, 0, 1]",38,19,19,47,21,26,2007 Betis,1.2058590961704336,1.2706480304955527
1080,La_Liga,2007,Espanol,"[0, 1, 3, 0, 3, 3, 3, 3, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3, 0, 0, 0, 3, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",38,19,19,48,36,12,2007 Espanol,377669.4165160196,510.2040816326531
1081,La_Liga,2007,Getafe,"[0, 1, 0, 1, 0, 0, 0, 3, 0, 3, 3, 3, 1, 3, 0, 0, 3, 0, 0, 3, 3, 0, 1, 1, 3, 1, 3, 3, 0, 0, 1, 1, 0, 1, 0, 3, 1, 1]",38,19,19,47,21,26,2007 Getafe,1.2058590961704336,1.2987012987012987
1082,La_Liga,2007,La Coruna,"[0, 1, 3, 1, 0, 0, 3, 0, 0, 1, 3, 0, 1, 0, 0, 1, 3, 0, 0, 0, 3, 3, 1, 0, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3, 0, 0]",38,19,19,52,17,35,2007 La Coruna,1.000356334209715,1.0070493454179255
1083,La_Liga,2007,Levante,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 1, 3, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0]",38,19,19,26,8,18,2007 Levante,1.0129683744699498,1.0706638115631693
1084,La_Liga,2007,Mallorca,"[3, 1, 0, 1, 3, 0, 3, 3, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0, 1, 1, 3, 1, 1, 1, 1, 1, 3, 0, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3]",38,19,19,59,22,37,2007 Mallorca,1.0024717359633484,1.0141987829614605
1085,La_Liga,2007,Murcia,"[3, 1, 1, 0, 0, 3, 1, 0, 3, 1, 0, 0, 1, 1, 0, 3, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 0, 0, 0]",38,19,19,30,22,8,2007 Murcia,688.6460258578606,31.979533098816756
1086,La_Liga,2007,Osasuna,"[1, 1, 0, 3, 0, 3, 0, 1, 3, 0, 0, 0, 3, 1, 1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 3, 1, 3, 1, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0]",38,19,19,43,20,23,2007 Osasuna,1.3909276228623846,1.4513788098693758
1087,La_Liga,2007,Real Madrid,"[3, 3, 3, 1, 3, 3, 3, 0, 3, 3, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 3, 1, 3, 3, 3, 3, 3, 1, 3]",38,19,19,85,47,38,2007 Real Madrid,37.78387688755479,7.518796992481203
1088,La_Liga,2007,Recreativo,"[1, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 3, 0, 3, 3, 1, 1, 1, 0, 1, 0, 0, 3, 3, 1, 0, 0, 3, 0, 1, 3, 1, 0, 3, 0, 0, 3, 1]",38,19,19,44,21,23,2007 Recreativo,1.5389397710125572,1.5082956259426847
1089,La_Liga,2007,Santander,"[1, 1, 3, 0, 0, 3, 3, 1, 3, 1, 1, 3, 3, 0, 3, 0, 0, 3, 3, 0, 1, 1, 0, 1, 3, 3, 3, 0, 3, 3, 0, 3, 0, 0, 3, 0, 1, 3]",38,19,19,60,32,28,2007 Santander,4.4143398513824055,2.808988764044944
1090,La_Liga,2007,Sevilla,"[3, 3, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 1, 3, 1, 3, 3, 0, 0, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 3, 3, 0, 1, 3, 3, 3, 3]",38,19,19,64,26,38,2007 Sevilla,1.011897756039032,1.0672358591248665
1091,La_Liga,2007,Valencia,"[0, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 3, 0, 0, 1, 0, 1, 1, 0, 0, 0, 3, 3, 1, 1, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 3, 3, 3]",38,19,19,51,27,24,2007 Valencia,3.4964305465910903,2.6455026455026456
1092,La_Liga,2007,Valladolid,"[3, 1, 0, 1, 0, 0, 0, 0, 1, 1, 3, 3, 0, 3, 0, 1, 1, 3, 3, 3, 0, 0, 0, 1, 3, 0, 0, 1, 0, 3, 3, 1, 0, 3, 0, 1, 1, 1]",38,19,19,45,24,21,2007 Valladolid,3.5372987898244235,2.5641025641025643
1093,La_Liga,2007,Villarreal,"[3, 0, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3, 1, 0, 0, 3, 1, 0, 3, 3, 0, 1, 3, 1, 3, 1, 3, 3, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3]",38,19,19,77,35,42,2007 Villarreal,1.0878077084648656,1.1918951132300357
1094,La_Liga,2007,Zaragoza,"[0, 1, 1, 3, 0, 3, 3, 0, 3, 3, 0, 0, 1, 0, 1, 1, 1, 0, 1, 3, 1, 3, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 3, 1, 3, 0, 1, 0]",38,19,19,42,22,20,2007 Zaragoza,2.866240845743752,2.1739130434782608
1095,La_Liga,2008,Almeria,"[3, 1, 3, 0, 3, 1, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 3, 1, 1, 3, 0, 0, 3, 1, 3, 0, 0, 0, 3, 0, 3, 0, 3, 3, 3, 0, 0, 0]",38,19,19,46,21,25,2008 Almeria,1.2862496443287577,1.3679890560875514
1096,La_Liga,2008,Ath Bilbao,"[0, 1, 3, 1, 0, 0, 0, 0, 0, 1, 3, 0, 3, 1, 3, 3, 1, 3, 3, 0, 3, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 3, 3, 1, 3, 0, 0, 0]",38,19,19,44,26,18,2008 Ath Bilbao,16.15773856391998,5.208333333333333
1097,La_Liga,2008,Ath Madrid,"[3, 0, 3, 3, 0, 0, 0, 1, 3, 1, 3, 1, 3, 3, 3, 3, 0, 0, 1, 1, 0, 3, 1, 0, 3, 1, 3, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3]",38,19,19,67,31,36,2008 Ath Madrid,1.2058590961704339,1.3458950201884252
1098,La_Liga,2008,Barcelona,"[0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 0, 0, 1]",38,19,19,87,50,37,2008 Barcelona,477.9072064284113,20.012007204322593
1099,La_Liga,2008,Betis,"[0, 1, 1, 0, 0, 0, 3, 3, 0, 3, 3, 3, 0, 1, 0, 0, 0, 0, 3, 0, 1, 3, 1, 0, 1, 1, 1, 1, 1, 3, 3, 0, 0, 0, 0, 3, 1, 1]",38,19,19,42,21,21,2008 Betis,2.0,1.8484288354898337
1100,La_Liga,2008,Espanol,"[3, 3, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 3, 0, 0, 1, 0, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3]",38,19,19,47,15,32,2008 Espanol,1.0006095259895094,1.0040160642570282
1101,La_Liga,2008,Getafe,"[3, 1, 1, 0, 3, 1, 0, 3, 1, 0, 0, 1, 3, 1, 3, 0, 0, 0, 0, 3, 1, 1, 1, 1, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 3, 1, 3, 1]",38,19,19,42,21,21,2008 Getafe,2.0,1.8832391713747645
1102,La_Liga,2008,La Coruna,"[3, 0, 1, 1, 0, 3, 1, 0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 0, 0, 0, 3, 1, 1, 1, 3, 3, 0, 1, 0, 0, 3, 3, 1, 3, 3, 1, 0, 1]",38,19,19,58,30,28,2008 La Coruna,2.825299516694145,2.2123893805309733
1103,La_Liga,2008,Malaga,"[0, 1, 0, 0, 3, 3, 3, 3, 0, 0, 1, 1, 3, 0, 3, 1, 3, 3, 3, 1, 0, 3, 1, 3, 0, 3, 1, 0, 0, 3, 1, 3, 1, 0, 3, 0, 1, 0]",38,19,19,55,31,24,2008 Malaga,10.553495183666652,4.184100418410042
1104,La_Liga,2008,Mallorca,"[0, 1, 1, 3, 3, 0, 0, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 3, 3, 3, 1, 1, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 0]",38,19,19,51,14,37,2008 Mallorca,1.0000073759069532,1.002004008016032
1105,La_Liga,2008,Numancia,"[3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 1, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 1, 1, 0, 0, 0, 3, 1, 3, 0, 0]",38,19,19,35,20,15,2008 Numancia,6.451933516912064,3.5211267605633805
1106,La_Liga,2008,Osasuna,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 1, 0, 3, 1, 0, 0, 1, 3, 3, 1, 3, 1, 0, 1, 3, 3, 3, 0, 0, 1, 0, 0, 1, 3, 3]",38,19,19,43,13,30,2008 Osasuna,1.0005101367713156,1.0030090270812437
1107,La_Liga,2008,Real Madrid,"[0, 3, 3, 3, 3, 1, 3, 3, 1, 3, 0, 3, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0]",38,19,19,78,38,40,2008 Real Madrid,1.5231859520541262,1.5772870662460567
1108,La_Liga,2008,Recreativo,"[3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 3, 3, 0, 3, 1, 3, 3, 1, 0, 1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]",38,19,19,33,20,13,2008 Recreativo,13.487380132125177,4.975124378109452
1109,La_Liga,2008,Santander,"[1, 1, 0, 0, 0, 3, 1, 0, 3, 3, 0, 3, 0, 1, 1, 1, 3, 1, 3, 3, 0, 0, 1, 0, 1, 0, 3, 0, 3, 0, 0, 3, 0, 0, 0, 3, 3, 1]",38,19,19,46,25,21,2008 Santander,4.49345412234469,2.7624309392265194
1110,La_Liga,2008,Sevilla,"[1, 3, 1, 3, 3, 3, 3, 0, 0, 3, 3, 1, 0, 3, 3, 1, 1, 3, 3, 0, 0, 0, 3, 3, 3, 3, 1, 3, 3, 0, 0, 0, 0, 3, 3, 1, 3, 3]",38,19,19,70,38,32,2008 Sevilla,8.052608814255985,4.065040650406504
1111,La_Liga,2008,Sp Gijon,"[0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 3, 0, 3, 0, 0, 3, 0, 3, 0, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3, 3]",38,19,19,43,24,19,2008 Sp Gijon,5.988866284107932,2.544529262086514
1112,La_Liga,2008,Valencia,"[3, 1, 3, 3, 3, 3, 3, 1, 0, 3, 0, 1, 3, 0, 3, 0, 3, 1, 0, 0, 3, 0, 1, 1, 0, 0, 1, 3, 3, 3, 3, 3, 1, 0, 3, 0, 0, 3]",38,19,19,62,34,28,2008 Valencia,7.715648815587684,3.5587188612099645
1113,La_Liga,2008,Valladolid,"[0, 3, 0, 3, 0, 0, 1, 0, 3, 0, 3, 3, 3, 1, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 3, 3, 3, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",38,19,19,43,23,20,2008 Valladolid,3.5580182660871293,2.5188916876574305
1114,La_Liga,2008,Villarreal,"[1, 3, 3, 3, 3, 3, 1, 1, 3, 3, 1, 0, 3, 1, 0, 0, 0, 1, 3, 1, 0, 3, 1, 3, 1, 3, 0, 3, 0, 0, 1, 3, 3, 0, 1, 3, 3, 3]",38,19,19,65,33,32,2008 Villarreal,2.353096022922959,2.0366598778004072
1115,La_Liga,2009,Almeria,"[1, 0, 3, 1, 1, 0, 3, 0, 0, 3, 0, 0, 0, 1, 0, 3, 1, 1, 0, 1, 3, 1, 3, 3, 1, 3, 0, 3, 0, 1, 0, 0, 1, 0, 0, 3, 1, 0]",38,19,19,42,18,24,2009 Almeria,1.138973739487284,1.2269938650306749
1116,La_Liga,2009,Ath Bilbao,"[3, 3, 3, 0, 0, 1, 0, 0, 3, 3, 1, 3, 0, 3, 3, 0, 1, 3, 0, 0, 3, 0, 3, 1, 3, 1, 1, 0, 3, 0, 3, 0, 1, 1, 0, 1, 0, 3]",38,19,19,54,30,24,2009 Ath Bilbao,7.6806996851334075,3.4965034965034967
1117,La_Liga,2009,Ath Madrid,"[0, 1, 0, 1, 1, 3, 0, 1, 0, 0, 0, 3, 3, 0, 1, 3, 3, 3, 0, 0, 1, 3, 0, 3, 1, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0, 3, 1, 0]",38,19,19,47,23,24,2009 Ath Madrid,1.7377689462996124,1.6920473773265652
1118,La_Liga,2009,Barcelona,"[3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3]",38,19,19,99,49,50,2009 Barcelona,1.6416674999880705,1.6339869281045751
1119,La_Liga,2009,Espanol,"[0, 0, 3, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 3, 0, 3, 0, 1, 1, 0, 3, 1, 1, 1, 3, 0, 1, 3, 0, 0, 3, 0]",38,19,19,44,20,24,2009 Espanol,1.283340090196787,1.3333333333333333
1120,La_Liga,2009,Getafe,"[3, 0, 0, 3, 0, 3, 0, 3, 0, 0, 3, 3, 0, 3, 3, 3, 0, 0, 3, 1, 0, 1, 0, 0, 1, 3, 1, 0, 3, 1, 3, 3, 0, 3, 1, 1, 3, 3]",38,19,19,58,30,28,2009 Getafe,2.825299516694145,2.150537634408602
1121,La_Liga,2009,La Coruna,"[0, 3, 0, 3, 3, 3, 3, 0, 1, 3, 3, 3, 0, 1, 1, 1, 3, 0, 3, 0, 1, 0, 3, 0, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0]",38,19,19,47,34,13,2009 La Coruna,30997.118718770555,142.45014245014244
1122,La_Liga,2009,Malaga,"[3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",38,19,19,37,17,20,2009 Malaga,1.3778242584576796,1.36986301369863
1123,La_Liga,2009,Mallorca,"[3, 1, 3, 0, 3, 0, 3, 1, 3, 0, 3, 1, 3, 3, 0, 3, 0, 3, 1, 0, 3, 0, 0, 3, 3, 0, 3, 1, 0, 1, 3, 1, 3, 1, 3, 0, 0, 3]",38,19,19,62,34,28,2009 Mallorca,7.715648815587684,3.690036900369004
1124,La_Liga,2009,Osasuna,"[1, 0, 0, 3, 3, 0, 3, 1, 1, 0, 0, 3, 1, 0, 0, 1, 0, 3, 3, 3, 3, 0, 1, 0, 1, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 3, 0, 1]",38,19,19,43,23,20,2009 Osasuna,3.5580182660871293,2.4154589371980677
1125,La_Liga,2009,Real Madrid,"[3, 3, 3, 3, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 1, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 1]",38,19,19,96,44,52,2009 Real Madrid,1.0203549981894453,1.0695187165775402
1126,La_Liga,2009,Santander,"[0, 1, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 3, 3, 0, 3, 3, 1, 3, 1, 1, 0, 0, 0, 1, 1, 3, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 3]",38,19,19,39,23,16,2009 Santander,11.976640001692036,5.0761421319796955
1127,La_Liga,2009,Sevilla,"[0, 3, 3, 3, 3, 3, 0, 1, 3, 3, 3, 1, 1, 3, 0, 0, 0, 0, 3, 3, 0, 3, 3, 1, 0, 1, 0, 1, 0, 3, 3, 0, 3, 0, 3, 3, 0, 3]",38,19,19,63,33,30,2009 Sevilla,3.496430546591092,2.4630541871921183
1128,La_Liga,2009,Sp Gijon,"[0, 3, 1, 1, 0, 3, 3, 1, 1, 3, 1, 3, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 3, 3, 0, 1, 0, 3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0]",38,19,19,40,24,16,2009 Sp Gijon,17.179516095199315,6.25
1129,La_Liga,2009,Tenerife,"[0, 3, 0, 3, 0, 0, 0, 3, 0, 1, 0, 1, 3, 0, 1, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 3, 0, 1, 1, 0, 1, 3, 3, 0, 3, 0, 1, 0]",38,19,19,36,17,19,2009 Tenerife,1.5231859520541262,1.5337423312883436
1130,La_Liga,2009,Valencia,"[3, 3, 1, 0, 1, 3, 1, 3, 3, 3, 3, 1, 3, 0, 1, 3, 3, 3, 1, 0, 3, 1, 3, 0, 1, 0, 3, 3, 0, 3, 0, 3, 0, 3, 3, 3, 0, 3]",38,19,19,71,39,32,2009 Valencia,11.352938052672288,4.237288135593221
1131,La_Liga,2009,Valladolid,"[1, 0, 3, 0, 0, 1, 0, 3, 1, 1, 0, 1, 1, 1, 3, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 3, 1, 3, 1, 0, 3, 0]",38,19,19,36,17,19,2009 Valladolid,1.5231859520541262,1.4970059880239521
1132,La_Liga,2009,Villarreal,"[1, 1, 0, 0, 0, 1, 0, 3, 3, 0, 3, 0, 3, 3, 3, 1, 1, 0, 3, 0, 0, 3, 0, 3, 1, 3, 0, 1, 3, 3, 3, 0, 3, 3, 0, 0, 3, 1]",38,19,19,56,26,30,2009 Villarreal,1.2933480151357692,1.4005602240896358
1133,La_Liga,2009,Xerez,"[0, 0, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 3, 0, 3, 1, 3, 1, 0, 3, 1, 0, 3, 0, 3, 1]",38,19,19,34,8,26,2009 Xerez,1.0001143530183971,1.0050251256281406
1134,La_Liga,2009,Zaragoza,"[3, 0, 0, 1, 3, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 3, 3, 1, 0, 3, 1, 1, 0, 0, 3, 3, 0, 1, 1, 0, 3, 3, 0, 1]",38,19,19,41,14,27,2009 Zaragoza,1.0056197047878004,1.037344398340249
1135,La_Liga,2010,Almeria,"[1, 1, 0, 0, 3, 1, 0, 1, 1, 1, 0, 0, 0, 1, 3, 0, 0, 0, 1, 3, 0, 3, 0, 1, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]",38,19,19,30,14,16,2010 Almeria,1.5043883615135838,1.4792899408284024
1136,La_Liga,2010,Ath Bilbao,"[3, 0, 1, 3, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 3, 0, 1, 3, 3, 3, 3, 0, 0, 0, 0, 3, 1, 0, 3, 0, 3, 3, 0, 3, 0, 1, 3]",38,19,19,58,29,29,2010 Ath Bilbao,2.0,1.733102253032929
1137,La_Liga,2010,Ath Madrid,"[3, 3, 0, 1, 3, 0, 3, 0, 1, 0, 3, 3, 0, 0, 3, 3, 1, 0, 3, 0, 0, 0, 0, 3, 1, 1, 3, 1, 0, 3, 3, 1, 3, 3, 0, 0, 3, 3]",38,19,19,58,30,28,2010 Ath Madrid,2.825299516694145,2.277904328018223
1138,La_Liga,2010,Barcelona,"[3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 0, 3, 1, 1, 3]",38,19,19,96,52,44,2010 Barcelona,50.12798275356919,8.620689655172415
1139,La_Liga,2010,Espanol,"[3, 0, 3, 0, 3, 0, 3, 3, 0, 3, 1, 3, 3, 3, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 1, 1, 0, 3, 0, 1, 0, 0]",38,19,19,49,34,15,2010 Espanol,6156.067704591704,50.505050505050505
1140,La_Liga,2010,Getafe,"[0, 3, 1, 0, 3, 3, 0, 3, 0, 0, 0, 1, 3, 3, 3, 3, 0, 1, 0, 0, 0, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 3, 0, 3, 1]",38,19,19,44,27,17,2010 Getafe,36.7849014176985,7.194244604316546
1141,La_Liga,2010,Hercules,"[0, 3, 0, 1, 3, 0, 1, 1, 0, 0, 3, 0, 3, 0, 3, 1, 0, 3, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 1, 0, 3, 0, 0, 1, 0, 1]",38,19,19,35,22,13,2010 Hercules,29.572255469725185,7.633587786259542
1142,La_Liga,2010,La Coruna,"[1, 1, 1, 0, 0, 0, 1, 0, 3, 3, 1, 3, 0, 3, 0, 1, 3, 0, 0, 0, 1, 0, 3, 1, 1, 1, 3, 0, 0, 3, 1, 3, 0, 0, 1, 3, 1, 0]",38,19,19,43,21,22,2010 La Coruna,1.7342651469968877,1.5797788309636651
1143,La_Liga,2010,Levante,"[0, 0, 0, 3, 1, 1, 3, 0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 0, 0, 3, 3, 3, 0, 3, 1, 3, 1, 3, 3, 1, 3, 0, 1, 0, 1, 1, 0]",38,19,19,45,15,30,2010 Levante,1.002029546716317,1.0309278350515463
1144,La_Liga,2010,Malaga,"[0, 3, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 3, 1, 0, 0, 0, 1, 1, 1, 3, 0, 0, 3, 3, 0, 1, 3, 3, 3, 3, 3, 1, 0]",38,19,19,46,17,29,2010 Malaga,1.0111075104038234,1.0649627263045793
1145,La_Liga,2010,Mallorca,"[1, 0, 3, 0, 3, 1, 0, 3, 3, 0, 1, 3, 3, 0, 0, 0, 3, 3, 0, 0, 0, 1, 3, 0, 0, 3, 0, 1, 3, 0, 1, 0, 3, 0, 1, 1, 0, 0]",38,19,19,44,27,17,2010 Mallorca,36.7849014176985,6.756756756756757
1146,La_Liga,2010,Osasuna,"[1, 0, 0, 3, 0, 1, 1, 3, 0, 3, 0, 3, 0, 0, 1, 1, 0, 1, 0, 0, 3, 1, 0, 3, 0, 1, 3, 3, 3, 0, 0, 0, 0, 3, 3, 3, 0, 3]",38,19,19,47,18,29,2010 Osasuna,1.0185133384511094,1.0775862068965518
1147,La_Liga,2010,Real Madrid,"[1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 0, 3, 1, 3, 0, 3, 3, 3, 3]",38,19,19,92,48,44,2010 Real Madrid,5.840030560602266,3.1446540880503147
