,League,Season,Team,Sequence
856,Premier_League,2020,Chelsea,"[0, 3, 3, 0, 3, 0, 3, 3, 0, 1, 3, 1, 1, 3, 3, 3, 1, 3, 0, 0, 3, 0, 1, 0, 3, 0, 1, 3, 3, 3, 3, 1, 1, 3, 3, 1, 0, 3, 1, 3, 3, 3, 0, 3, 0]"
857,Premier_League,2020,Crystal Palace,"[0, 0, 0, 0, 0, 1, 3, 3, 0, 0, 1, 3, 0, 3, 0, 0, 3, 1, 1, 0, 0, 1, 3, 1, 0, 0, 3, 3, 0, 0, 3, 1, 1, 0, 3, 1, 0, 0, 0, 3, 0, 3, 0, 0]"
858,Premier_League,2020,Everton,"[3, 0, 1, 0, 1, 3, 0, 3, 3, 3, 3, 1, 0, 0, 0, 3, 0, 1, 3, 3, 3, 3, 0, 3, 1, 0, 3, 1, 0, 0, 3, 3, 3, 0, 0, 1, 1, 1, 3, 0, 3, 1, 0, 3, 0]"
859,Premier_League,2020,Fulham,"[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 3, 1, 3, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
860,Premier_League,2020,Leeds,"[0, 3, 3, 1, 0, 3, 0, 0, 1, 3, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 0, 3, 0, 0, 3, 0, 0, 1, 3, 3, 3, 1, 1, 0, 3, 3, 3, 3]"
861,Premier_League,2020,Leicester,"[0, 3, 1, 0, 3, 0, 0, 3, 3, 3, 0, 0, 3, 3, 3, 0, 0, 3, 3, 0, 3, 1, 1, 3, 3, 3, 1, 0, 3, 1, 3, 3, 0, 1, 3, 3, 0, 0, 3, 3, 1, 0, 3, 0, 0]"
862,Premier_League,2020,Liverpool,"[0, 3, 3, 1, 0, 3, 3, 3, 3, 3, 0, 1, 3, 3, 1, 3, 1, 3, 1, 3, 3, 1, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 3, 0, 0, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3]"
863,Premier_League,2020,Man City,"[3, 0, 3, 3, 3, 3, 3, 3, 0, 1, 3, 1, 3, 1, 0, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 3, 0, 3, 0, 3]"
864,Premier_League,2020,Man United,"[3, 3, 1, 3, 1, 3, 0, 3, 0, 3, 1, 0, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 0, 1, 3, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 1, 3, 0, 0, 1, 3]"
865,Premier_League,2020,Newcastle,"[3, 1, 0, 0, 0, 1, 0, 3, 0, 1, 3, 0, 1, 3, 0, 0, 3, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, 1, 1, 0, 1, 3, 3, 1, 0, 3, 0, 3, 3]"
866,Premier_League,2020,Norwich,"[0, 0, 0, 0, 0, 0, 0]"
867,Premier_League,2020,Sheffield United,"[3, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3]"
868,Premier_League,2020,Southampton,"[3, 1, 1, 1, 3, 3, 0, 0, 3, 3, 1, 3, 3, 3, 1, 0, 3, 3, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 3, 3, 0, 0]"
869,Premier_League,2020,Tottenham,"[0, 3, 1, 3, 3, 3, 1, 0, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 1, 0, 0, 1, 3, 1, 3, 0, 0, 0, 3, 0, 0, 3, 3, 3, 0, 3, 1, 0, 1, 3, 3, 0, 3, 0, 3]"
870,Premier_League,2020,Watford,"[0, 3, 3, 0, 0, 0]"
871,Premier_League,2020,West Brom,"[0, 0, 1, 0, 1, 1, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 3, 0, 1, 0, 3, 3, 0, 1, 1, 0, 0, 0, 0]"
872,Premier_League,2020,West Ham,"[3, 1, 0, 3, 3, 1, 1, 0, 0, 3, 3, 1, 1, 0, 3, 3, 3, 0, 3, 1, 0, 1, 1, 3, 3, 3, 3, 0, 3, 1, 3, 3, 0, 3, 0, 1, 3, 3, 0, 0, 3, 0, 1, 3, 3]"
873,Premier_League,2020,Wolves,"[0, 0, 3, 1, 3, 0, 3, 0, 0, 3, 3, 1, 3, 0, 1, 3, 0, 0, 3, 0, 1, 0, 1, 0, 0, 1, 0, 3, 1, 3, 3, 1, 0, 1, 0, 0, 3, 3, 0, 1, 3, 0, 0, 0]"
874,Premier_League,2021,Arsenal,"[0, 0, 0, 3, 3, 3, 1, 1, 3, 3, 3, 0, 3, 0, 0, 3, 3, 3, 3, 0, 1, 3, 3, 3, 3, 3, 0, 3, 0, 0, 0, 3, 3, 3, 3, 0, 0, 3]"
875,Premier_League,2021,Aston Villa,"[0, 3, 1, 0, 3, 3, 0, 0, 0, 0, 0, 3, 3, 0, 3, 0, 3, 0, 0, 1, 3, 1, 0, 0, 3, 3, 3, 0, 0, 0, 0, 1, 3, 3, 0, 1, 1, 0]"
876,Premier_League,2021,Brentford,"[3, 1, 1, 0, 3, 1, 3, 0, 0, 0, 0, 1, 3, 0, 1, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 3, 3, 3, 1, 0, 3, 3, 0]"
877,Premier_League,2021,Brighton,"[3, 3, 0, 3, 3, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 3, 1, 3, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 3, 3, 0, 1, 3, 3, 1, 3]"
878,Premier_League,2021,Burnley,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 3, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 3, 3, 1, 0, 0, 0, 0, 3, 0, 1, 3, 3, 3, 0, 0, 1, 0]"
879,Premier_League,2021,Chelsea,"[3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 1, 3, 1, 3, 0, 3, 1, 1, 3, 1, 1, 0, 1, 3, 3, 3, 3, 3, 0, 3, 0, 3, 1, 0, 1, 3, 1, 3]"
880,Premier_League,2021,Crystal Palace,"[0, 1, 1, 3, 0, 1, 1, 1, 1, 3, 3, 1, 0, 0, 0, 3, 1, 0, 3, 0, 1, 0, 1, 1, 0, 3, 1, 3, 1, 3, 0, 0, 1, 3, 3, 1, 0, 3]"
881,Premier_League,2021,Everton,"[3, 1, 3, 3, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 3, 1, 0, 3, 3, 1, 0, 3, 0]"
882,Premier_League,2021,Leeds,"[0, 1, 1, 0, 1, 0, 3, 0, 1, 3, 1, 0, 1, 3, 1, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 3, 1, 0, 0, 0, 1, 3]"
883,Premier_League,2021,Leicester,"[3, 0, 3, 0, 0, 1, 1, 3, 3, 0, 1, 0, 3, 1, 0, 3, 0, 3, 0, 1, 0, 1, 0, 3, 3, 0, 3, 1, 3, 0, 1, 1, 0, 0, 3, 3, 1, 3]"
884,Premier_League,2021,Liverpool,"[3, 3, 1, 3, 3, 1, 1, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 1, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3]"
885,Premier_League,2021,Man City,"[0, 3, 3, 3, 1, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3]"
886,Premier_League,2021,Man United,"[3, 1, 3, 3, 3, 0, 1, 0, 0, 3, 0, 0, 1, 3, 3, 3, 1, 3, 0, 1, 3, 3, 1, 1, 3, 3, 1, 0, 3, 1, 0, 3, 0, 0, 1, 3, 0, 0]"
887,Premier_League,2021,Newcastle,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 3, 0, 0, 0, 1, 1, 3, 3, 3, 1, 3, 3, 3, 0, 0, 0, 3, 3, 3, 3, 0, 0, 3, 3]"
888,Premier_League,2021,Norwich,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0]"
889,Premier_League,2021,Southampton,"[0, 1, 1, 1, 1, 0, 0, 3, 1, 3, 3, 0, 0, 1, 1, 0, 1, 3, 1, 3, 0, 1, 3, 1, 3, 3, 0, 0, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0]"
890,Premier_League,2021,Tottenham,"[3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 1, 3, 3, 3, 1, 3, 1, 3, 3, 0, 0, 0, 3, 0, 3, 3, 0, 3, 3, 3, 3, 0, 1, 3, 1, 3, 3, 3]"
891,Premier_League,2021,Watford,"[3, 0, 0, 0, 3, 1, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
892,Premier_League,2021,West Ham,"[3, 3, 1, 1, 0, 3, 0, 3, 3, 3, 3, 0, 0, 1, 3, 1, 0, 0, 3, 3, 3, 0, 0, 3, 1, 1, 3, 0, 3, 0, 3, 0, 1, 0, 0, 3, 1, 0]"
893,Premier_League,2021,Wolves,"[0, 0, 0, 3, 0, 3, 3, 3, 1, 3, 0, 3, 1, 1, 0, 0, 3, 1, 3, 3, 3, 0, 3, 3, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 1, 0, 1, 0]"
894,Premier_League,2022,Arsenal,"[3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 0, 1, 0, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 3, 3, 0, 0, 3]"
895,Premier_League,2022,Aston Villa,"[0, 3, 0, 0, 0, 1, 3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 0, 0, 3, 1, 3]"
896,Premier_League,2022,Bournemouth,"[3, 0, 0, 0, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0, 3, 0, 3, 0, 3, 3, 0, 3, 3, 0, 0, 0, 0]"
897,Premier_League,2022,Brentford,"[1, 3, 0, 1, 1, 3, 0, 1, 0, 3, 1, 0, 1, 1, 3, 1, 3, 3, 3, 1, 3, 1, 1, 3, 0, 3, 1, 1, 0, 0, 0, 1, 3, 3, 0, 3, 3, 3]"
898,Premier_League,2022,Brighton,"[3, 1, 3, 3, 0, 3, 1, 0, 0, 1, 0, 3, 3, 0, 3, 0, 3, 3, 1, 3, 1, 0, 3, 1, 3, 1, 3, 0, 3, 0, 3, 3, 0, 3, 0, 3, 1, 0]"
899,Premier_League,2022,Chelsea,"[3, 1, 0, 3, 0, 3, 3, 3, 3, 1, 1, 0, 0, 0, 3, 1, 0, 0, 3, 1, 1, 1, 0, 0, 3, 3, 1, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 1]"
900,Premier_League,2022,Crystal Palace,"[0, 1, 3, 0, 1, 1, 0, 3, 1, 3, 0, 3, 3, 0, 0, 3, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 3, 3, 3, 1, 0, 3, 0, 3, 1, 1]"
901,Premier_League,2022,Everton,"[0, 0, 1, 1, 1, 1, 3, 3, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 3, 0, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 3, 0, 1, 3]"
902,Premier_League,2022,Fulham,"[1, 1, 3, 0, 3, 0, 3, 0, 0, 1, 3, 3, 1, 0, 0, 3, 3, 3, 3, 0, 0, 1, 3, 3, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 3, 3, 1, 0]"
903,Premier_League,2022,Leeds,"[3, 1, 3, 0, 1, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 3, 0, 1, 3, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
904,Premier_League,2022,Leicester,"[1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 3, 3, 0, 3, 3, 0, 0, 0, 0, 1, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1, 3]"
905,Premier_League,2022,Liverpool,"[1, 1, 0, 3, 3, 1, 1, 0, 3, 3, 0, 0, 3, 3, 3, 3, 0, 0, 1, 0, 3, 3, 1, 3, 3, 0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1]"
906,Premier_League,2022,Man City,"[3, 3, 1, 3, 3, 1, 3, 3, 3, 0, 3, 3, 3, 0, 3, 1, 3, 0, 3, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0]"
907,Premier_League,2022,Man United,"[0, 0, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 0, 3, 3, 3, 3, 3, 1, 0, 3, 1, 3, 3, 0, 1, 0, 3, 3, 3, 1, 3, 0, 0, 3, 3, 3, 3]"
908,Premier_League,2022,Newcastle,"[3, 1, 1, 1, 0, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 3, 1, 1, 1, 0, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 1, 3, 1, 1]"
909,Premier_League,2022,Nottm Forest,"[0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 1, 3, 0, 1, 3, 3, 1, 3, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 1, 3, 1]"
910,Premier_League,2022,Southampton,"[0, 1, 3, 0, 3, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
911,Premier_League,2022,Tottenham,"[3, 1, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 3, 0, 3, 1, 0, 3, 0, 0, 3, 3, 0, 3, 3, 0, 3, 1, 1, 3, 0, 0, 1, 0, 3, 0, 0, 3]"
912,Premier_League,2022,West Ham,"[0, 0, 0, 3, 1, 0, 0, 3, 3, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0, 3, 1, 1, 0, 3, 0, 1, 3, 0, 3, 1, 3, 0, 0, 0, 3, 0, 3, 0]"
913,Premier_League,2022,Wolves,"[0, 1, 0, 1, 1, 3, 0, 0, 0, 3, 0, 0, 1, 0, 0, 3, 0, 1, 3, 0, 3, 3, 0, 1, 0, 3, 0, 0, 1, 3, 3, 0, 3, 0, 3, 0, 1, 0]"
914,Premier_League,2023,Arsenal,"[3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 0, 3, 3, 3, 3, 0, 3, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 3, 3, 3, 3, 3]"
915,Premier_League,2023,Aston Villa,"[0, 3, 3, 0, 3, 3, 3, 1, 3, 3, 0, 3, 3, 1, 3, 3, 3, 1, 0, 3, 1, 0, 3, 0, 3, 3, 3, 0, 1, 3, 0, 1, 3, 3, 1, 0, 1, 0]"
916,Premier_League,2023,Bournemouth,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 3, 3, 1, 3, 3, 3, 3, 0, 0, 1, 1, 0, 1, 0, 3, 1, 3, 3, 3, 0, 1, 0, 3, 3, 0, 0, 0]"
917,Premier_League,2023,Brentford,"[1, 3, 1, 1, 0, 0, 1, 0, 3, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 1, 1, 3, 3, 0, 1, 3, 0]"
918,Premier_League,2023,Brighton,"[3, 3, 0, 3, 3, 3, 0, 1, 0, 1, 1, 1, 3, 0, 3, 1, 0, 1, 3, 1, 1, 0, 3, 0, 3, 1, 0, 3, 0, 1, 0, 1, 0, 0, 3, 1, 0, 0]"
919,Premier_League,2023,Burnley,"[0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 3, 1, 1, 0, 1, 3, 1, 0, 0, 0]"
920,Premier_League,2023,Chelsea,"[1, 0, 3, 0, 1, 0, 3, 3, 1, 0, 3, 1, 0, 3, 0, 0, 3, 0, 3, 3, 3, 0, 0, 3, 1, 1, 3, 1, 3, 1, 3, 0, 1, 3, 3, 3, 3, 3]"
921,Premier_League,2023,Crystal Palace,"[3, 0, 1, 3, 0, 1, 3, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 0, 3, 0, 3, 0, 0, 1, 3, 0, 1, 1, 0, 0, 3, 3, 3, 1, 3, 3, 3]"
922,Premier_League,2023,Everton,"[0, 0, 0, 1, 0, 3, 0, 3, 0, 3, 1, 3, 0, 3, 3, 3, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 3, 0, 3, 3, 3, 1, 3, 0]"
923,Premier_League,2023,Fulham,"[3, 0, 1, 0, 3, 1, 0, 3, 0, 1, 0, 0, 3, 0, 3, 3, 0, 0, 0, 3, 0, 1, 1, 3, 0, 3, 3, 0, 3, 1, 0, 0, 3, 0, 1, 1, 0, 3]"
924,Premier_League,2023,Liverpool,"[1, 3, 3, 3, 3, 3, 0, 1, 3, 3, 1, 3, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 1, 0, 3, 0, 1, 3, 1, 3]"
925,Premier_League,2023,Luton,"[0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 3, 3, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0]"
926,Premier_League,2023,Man City,"[3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 1, 1, 1, 0, 3, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
927,Premier_League,2023,Man United,"[3, 0, 3, 0, 0, 3, 0, 3, 3, 0, 3, 3, 3, 0, 3, 0, 1, 0, 3, 0, 1, 3, 3, 3, 3, 0, 0, 3, 1, 0, 1, 1, 3, 1, 0, 0, 3, 3]"
928,Premier_League,2023,Newcastle,"[3, 0, 0, 0, 3, 3, 3, 1, 3, 1, 3, 0, 3, 3, 0, 0, 3, 0, 0, 0, 0, 3, 1, 3, 1, 0, 3, 0, 3, 1, 3, 3, 0, 3, 3, 1, 0, 3]"
929,Premier_League,2023,Nottm Forest,"[0, 3, 0, 3, 1, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 1, 0, 3, 0, 0, 0, 1, 1, 3, 0, 1, 0, 0, 3, 0, 3]"
930,Premier_League,2023,Sheffield United,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
931,Premier_League,2023,Tottenham,"[1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 0, 0, 0, 1, 0, 3, 3, 3, 0, 3, 1, 3, 1, 3, 0, 3, 3, 0, 3, 1, 3, 0, 0, 0, 0, 3, 0, 3]"
932,Premier_League,2023,West Ham,"[1, 3, 3, 3, 0, 0, 3, 1, 0, 0, 0, 3, 3, 1, 3, 0, 3, 3, 3, 1, 1, 1, 0, 0, 0, 3, 3, 1, 1, 0, 1, 3, 0, 0, 1, 0, 3, 0]"
933,Premier_League,2023,Wolves,"[0, 0, 3, 0, 0, 1, 3, 1, 3, 1, 0, 3, 0, 0, 3, 1, 0, 3, 3, 3, 1, 0, 3, 0, 3, 3, 0, 3, 0, 1, 0, 1, 0, 0, 3, 0, 0, 0]"
934,Premier_League,2024,Arsenal,"[3, 3, 1, 3, 1, 3, 3, 0, 1, 0, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 3, 0, 1, 1, 3, 3, 1, 1, 3, 1, 0, 1, 3, 3]"
935,Premier_League,2024,Aston Villa,"[3, 0, 3, 3, 3, 1, 1, 3, 1, 0, 0, 1, 0, 3, 3, 0, 3, 0, 1, 3, 3, 1, 1, 0, 1, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0]"
936,Premier_League,2024,Bournemouth,"[1, 1, 3, 0, 0, 3, 0, 3, 1, 3, 0, 0, 3, 3, 3, 1, 3, 1, 1, 3, 1, 3, 3, 0, 3, 0, 0, 1, 0, 0, 1, 3, 1, 1, 3, 0, 0, 3]"
937,Premier_League,2024,Brentford,"[3, 0, 3, 0, 0, 1, 3, 0, 3, 0, 3, 1, 3, 0, 3, 0, 0, 1, 0, 3, 1, 0, 3, 0, 3, 3, 1, 0, 3, 0, 1, 1, 3, 3, 3, 3, 0, 1]"
938,Premier_League,2024,Brighton,"[3, 3, 1, 1, 1, 0, 3, 3, 1, 0, 3, 3, 1, 0, 1, 0, 1, 1, 1, 1, 3, 3, 0, 0, 3, 3, 3, 3, 1, 0, 0, 1, 0, 3, 1, 3, 3, 3]"
939,Premier_League,2024,Chelsea,"[0, 3, 1, 3, 3, 3, 1, 0, 3, 1, 1, 3, 3, 3, 3, 3, 1, 0, 0, 1, 1, 3, 0, 3, 0, 0, 3, 3, 0, 3, 1, 1, 3, 3, 3, 0, 3, 3]"
940,Premier_League,2024,Crystal Palace,"[0, 0, 1, 1, 1, 0, 0, 0, 3, 1, 0, 1, 1, 3, 1, 3, 0, 1, 3, 1, 3, 3, 0, 3, 0, 3, 3, 3, 1, 3, 0, 0, 1, 1, 1, 3, 3, 1]"
941,Premier_League,2024,Everton,"[0, 0, 0, 0, 1, 3, 1, 3, 1, 0, 1, 1, 0, 3, 1, 1, 1, 0, 0, 0, 3, 3, 3, 1, 3, 1, 1, 1, 1, 0, 1, 3, 0, 0, 1, 3, 3, 3]"
942,Premier_League,2024,Fulham,"[0, 3, 1, 1, 3, 3, 0, 0, 1, 3, 3, 0, 1, 3, 1, 1, 1, 3, 1, 1, 0, 3, 0, 3, 3, 0, 3, 0, 3, 0, 3, 0, 0, 3, 0, 0, 3, 0]"
943,Premier_League,2024,Ipswich,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 3, 1, 0, 0, 0, 3, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0]"
944,Premier_League,2024,Leicester,"[1, 0, 0, 1, 1, 0, 3, 3, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 3, 0]"
945,Premier_League,2024,Liverpool,"[3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 3, 3, 0, 3, 3, 3, 0, 1, 0, 1]"
946,Premier_League,2024,Man City,"[3, 3, 3, 3, 1, 1, 3, 3, 3, 0, 0, 0, 0, 3, 1, 0, 0, 1, 3, 3, 1, 3, 3, 0, 3, 0, 3, 0, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3]"
947,Premier_League,2024,Man United,"[3, 0, 0, 3, 1, 0, 1, 3, 0, 1, 3, 1, 3, 0, 0, 3, 0, 0, 0, 1, 3, 0, 3, 0, 0, 1, 3, 1, 3, 0, 1, 0, 0, 1, 0, 0, 0, 3]"
948,Premier_League,2024,Newcastle,"[3, 1, 3, 3, 0, 1, 1, 0, 0, 3, 3, 0, 1, 1, 0, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3, 0, 3, 3, 3, 3, 3, 0, 3, 1, 3, 0, 0]"
949,Premier_League,2024,Nott'm Forest,"[3, 3, 3, 1, 3, 0, 3, 0, 0, 1, 3, 3, 3, 0, 0, 3, 0, 1, 1, 3, 0]"
950,Premier_League,2024,Nottm Forest,"[1, 3, 1, 3, 1, 0, 1, 3, 3, 3, 0, 0, 3, 0, 3, 3, 3]"
951,Premier_League,2024,Southampton,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
952,Premier_League,2024,Tottenham,"[1, 3, 0, 0, 3, 3, 0, 3, 0, 3, 0, 3, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 3, 3, 3, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
953,Premier_League,2024,West Ham,"[0, 3, 0, 1, 0, 1, 3, 0, 3, 0, 1, 3, 0, 0, 3, 1, 1, 3, 0, 0, 3, 0, 1, 0, 0, 3, 3, 0, 1, 0, 1, 0, 1, 0, 1, 3, 0, 3]"
954,Premier_League,2024,Wolves,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3, 3, 0, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0, 3, 0, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 0, 0, 1]"
955,La_Liga,2000,Alaves,"[3, 0, 1, 3, 1, 3, 3, 0, 3, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 3, 3, 1, 1, 3, 1, 1, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0]"
956,La_Liga,2000,Ath Bilbao,"[0, 3, 0, 3, 1, 0, 1, 0, 1, 3, 0, 3, 0, 3, 1, 1, 0, 3, 3, 1, 0, 3, 0, 3, 1, 1, 1, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 0]"
957,La_Liga,2000,Barcelona,"[3, 0, 3, 0, 3, 3, 0, 1, 3, 0, 0, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 0, 0, 3, 1, 1, 1, 3, 1, 1, 0, 1, 1, 3, 3, 0, 1, 3]"
958,La_Liga,2000,Celta,"[3, 3, 3, 0, 1, 0, 3, 0, 3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 0, 3, 1, 3, 0, 1, 3, 3, 1]"
959,La_Liga,2000,Espanol,"[3, 0, 0, 1, 0, 0, 3, 1, 3, 1, 3, 3, 0, 0, 0, 0, 3, 0, 3, 3, 3, 0, 0, 1, 1, 1, 3, 3, 0, 3, 3, 0, 1, 1, 0, 0, 3, 0]"
960,La_Liga,2000,La Coruna,"[3, 3, 1, 3, 0, 1, 3, 3, 0, 3, 1, 3, 3, 1, 0, 3, 0, 3, 3, 1, 3, 3, 3, 1, 0, 3, 0, 3, 0, 3, 0, 3, 1, 3, 3, 0, 3, 3]"
