,League,Season,Team,Sequence,c1,c2,c3
1101,SP1,2008,Getafe,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",1.0000040304007103,1.0,1.4771048744460857
1102,SP1,2008,La Coruna,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0]",1.0003959489930363,2.156578207112445,2.73224043715847
1103,SP1,2008,Malaga,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1.0001603743215302,1.3941915362156505,1.968503937007874
1104,SP1,2008,Mallorca,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0]",1.00003734536836,66.5294343336539,1.0
1105,SP1,2008,Numancia,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1.0000000050556486,1.8730770925264304,2.5188916876574305
1106,SP1,2008,Osasuna,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",1.0000167774974797,12.47935483682374,1.019367991845056
1107,SP1,2008,Real Madrid,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1.0032904102898306,1.0893783286629681,1.6666666666666667
1108,SP1,2008,Recreativo,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1.0000000147804569,7.873407846880619,7.407407407407407
1109,SP1,2008,Santander,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.0000070522559947,2.156578207112444,2.808988764044944
1110,SP1,2008,Sevilla,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1]",1.0029115660945855,1.1044808528971033,1.7064846416382253
1111,SP1,2008,Sp Gijon,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",1.0000000252739794,1.6829608168820447,2.3696682464454977
1112,SP1,2008,Valencia,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",1.00047040616249,2.1124931828790836,2.7472527472527473
1113,SP1,2008,Valladolid,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",1.0000006565889483,1.7651046730506206,2.4691358024691357
1114,SP1,2008,Villarreal,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1]",1.0051647688620928,1.2580563242102765,1.3477088948787062
1115,SP1,2009,Almeria,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",1.0000040304007103,2.2702128930571153,1.1074197120708749
1116,SP1,2009,Ath Bilbao,"[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]",1.0000981179048942,2.6725084851718366,3.4129692832764507
1117,SP1,2009,Ath Madrid,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1.0000035672456171,1.381306779628721,1.2936610608020698
1118,SP1,2009,Barcelona,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.510735297992956,3.0014694962146766,1.937984496124031
1119,SP1,2009,Espanol,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1.0000085188245282,1.6698788931654527,1.2121212121212122
1120,SP1,2009,Getafe,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1]",1.0001220004391758,1.1418764301879516,1.7667844522968197
1121,SP1,2009,La Coruna,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.0000035672456171,114.27482694980245,62.5
1122,SP1,2009,Malaga,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1.000003384000517,1.5021085513242054,1.221001221001221
1123,SP1,2009,Mallorca,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1]",1.00047040616249,2.112493182879084,2.785515320334262
1124,SP1,2009,Osasuna,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",1.0000020858643386,1.405422818414341,1.996007984031936
1125,SP1,2009,Real Madrid,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1.1455476508511033,3.071248664826452,1.0660980810234542
1126,SP1,2009,Santander,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",1.0000010244707045,1.4396280507508081,2.0964360587002098
1127,SP1,2009,Sevilla,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1]",1.0002386500854352,1.3710488542442367,1.9723865877712032
1128,SP1,2009,Sp Gijon,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",1.0000047384037907,3.4769945721831013,3.5587188612099645
1129,SP1,2009,Tenerife,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1.0000000768817379,1.6255712684154735,1.2195121951219512
1130,SP1,2009,Valencia,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1]",1.0047702083675836,4.047490773733086,4.672897196261682
1131,SP1,2009,Valladolid,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",1.0000020752630105,1.732946032892913,1.1641443538998837
1132,SP1,2009,Villarreal,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",1.0000803555384554,2.077102443916055,1.1363636363636365
1133,SP1,2009,Xerez,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1.0000000241572442,79.19353069752607,1.001001001001001
1134,SP1,2009,Zaragoza,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",1.0000024675850911,11.068631642535621,1.0070493454179255
1135,SP1,2010,Almeria,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1.0000000052639626,1.0,1.466275659824047
1136,SP1,2010,Ath Bilbao,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1.0000201604282182,1.0,1.5723270440251573
1137,SP1,2010,Ath Madrid,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",1.0001220004391758,1.1418764301879516,1.7921146953405018
1138,SP1,2010,Barcelona,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1.5529737929330627,1.0,1.342281879194631
1139,SP1,2010,Espanol,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1.0000009086784087,11.230791432181167,15.625
1140,SP1,2010,Getafe,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",1.000001073742977,6.857339845965379,8.19672131147541
1141,SP1,2010,Hercules,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1.000000014348908,4.0474907737330845,4.504504504504505
1142,SP1,2010,La Coruna,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",1.0000167774974797,1.1404610508219608,1.375515818431912
1143,SP1,2010,Levante,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]",1.0000043148663462,9.580400047110771,1.027749229188078
1144,SP1,2010,Malaga,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",1.0000021813523625,4.389078388412735,1.053740779768177
1145,SP1,2010,Mallorca,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1.000001073742977,6.857339845965379,7.751937984496124
1146,SP1,2010,Osasuna,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1.0000035672456171,3.509760066157496,1.0729613733905579
1147,SP1,2010,Real Madrid,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",1.1448404609194427,3.5594592016754127,3.875968992248062
1148,SP1,2010,Santander,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]",1.0000070522559947,2.156578207112444,1.1415525114155252
1149,SP1,2010,Sevilla,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",1.0001220004391758,1.6928771361984458,1.203369434416366
1150,SP1,2010,Sociedad,"[1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1.0000001717987212,1.6853079247984242,2.242152466367713
1151,SP1,2010,Sp Gijon,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",1.0000859438183252,23.747131694799986,1.0111223458038423
1152,SP1,2010,Valencia,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",1.0047702083675836,1.4235226121059472,2.1186440677966103
1153,SP1,2010,Villarreal,"[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.00047040616249,6.857339845965379,7.751937984496124
1154,SP1,2010,Zaragoza,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1.0000043148663462,2.6198523848362028,1.1061946902654867
1155,SP1,2011,Ath Bilbao,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",1.000149609722819,1.7798390893831888,2.3640661938534278
1156,SP1,2011,Ath Madrid,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",1.000480469748762,1.7728555629700244,1.203369434416366
1157,SP1,2011,Barcelona,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.277535089687671,1.6819586303894871,1.152073732718894
1158,SP1,2011,Betis,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0]",1.0000035672456171,1.381306779628721,1.2755102040816326
1159,SP1,2011,Espanol,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",1.0000070522559947,2.156578207112444,2.8011204481792715
1160,SP1,2011,Getafe,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",1.0000264021157483,1.7728555629700242,2.493765586034913
1161,SP1,2011,Granada,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",1.0000001529326978,1.0,1.5408320493066257
1162,SP1,2011,Levante,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",1.0000491355329604,1.644240699330826,2.320185614849188
1163,SP1,2011,Malaga,"[0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",1.0001220004391758,1.6928771361984458,1.2121212121212122
1164,SP1,2011,Mallorca,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1.0000610388817677,2.1352407823389097,1.1037527593818985
1165,SP1,2011,Osasuna,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1.001884466069514,1.158976390528136,1.7543859649122806
1166,SP1,2011,Real Madrid,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.5546929991739886,6.116750906827485,1.0
1167,SP1,2011,Santander,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.0000000044020372,25.763838673781333,18.51851851851852
1168,SP1,2011,Sevilla,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",1.0000747424113352,1.707952953687042,1.2239902080783354
1169,SP1,2011,Sociedad,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",1.0000264021157483,1.1498501929607134,1.4265335235378032
1170,SP1,2011,Sp Gijon,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1.0000000426161884,1.104480852897103,1.4534883720930232
1171,SP1,2011,Valencia,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",1.0009257086133403,3.8151830986750914,4.424778761061947
1172,SP1,2011,Vallecano,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",1.0000000797802575,1.3626843907003843,1.9193857965451055
1173,SP1,2011,Villarreal,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",1.0000077335441881,1.450834101726167,1.2547051442910917
1174,SP1,2011,Zaragoza,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",1.0000006565889483,52.613778915076054,1.0030090270812437
1175,SP1,2012,Ath Bilbao,"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",1.0000043148663462,1.1345588586097761,1.492537313432836
1176,SP1,2012,Ath Madrid,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",1.0114935784029138,2.6740283828519202,3.1746031746031744
1177,SP1,2012,Barcelona,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.5546929991739886,6.116750906827485,4.62962962962963
1178,SP1,2012,Betis,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",1.0000803555384554,2.077102443916055,2.7472527472527473
1179,SP1,2012,Celta,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]",1.0000000426161884,1.104480852897103,1.4367816091954022
1180,SP1,2012,Espanol,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.0000085188245282,1.6698788931654527,1.1778563015312131
1181,SP1,2012,Getafe,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",1.0000035672456171,1.381306779628721,1.9569471624266144
1182,SP1,2012,Granada,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",1.0000012762218502,1.6301485839835352,1.2269938650306749
1183,SP1,2012,La Coruna,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",1.0000001356566086,2.812055916609088,1.0834236186348862
1184,SP1,2012,Levante,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1.0000070522559947,7.332802363718645,7.874015748031496
1185,SP1,2012,Malaga,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]",1.0002422216562439,1.6546326752135534,2.247191011235955
1186,SP1,2012,Mallorca,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",1.0000000768817379,1.6255712684154735,1.2048192771084338
1187,SP1,2012,Osasuna,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",1.0000003360687846,2.6346661716771775,1.1098779134295227
1188,SP1,2012,Real Madrid,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0769808673728831,5.824428305592731,1.0351966873706004
1189,SP1,2012,Sevilla,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",1.0000108419256055,2.077102443916055,1.1737089201877935
1190,SP1,2012,Sociedad,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1.008463484833925,10.272154226659369,1.0235414534288638
1191,SP1,2012,Valencia,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",1.0010591193918743,3.6856769773913247,1.0570824524312896
1192,SP1,2012,Valladolid,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",1.0000020858643386,1.405422818414341,2.0618556701030926
1193,SP1,2012,Vallecano,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",1.000009326114319,1.6368781064550613,2.336448598130841
1194,SP1,2012,Zaragoza,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",1.0000000087742942,15.76819111084799,15.384615384615385
1195,SP1,2013,Almeria,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",1.0000001780184222,1.5984901975973347,1.2224938875305624
1196,SP1,2013,Ath Bilbao,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",1.0090809969140144,1.0,1.5313935681470139
1197,SP1,2013,Ath Madrid,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1.1338730931613314,3.3123389154299705,3.3112582781456954
1198,SP1,2013,Barcelona,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",1.0706423244887302,6.3913560971815375,5.813953488372093
1199,SP1,2013,Betis,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1.0000000000200384,2.9389923895241408,1.079913606911447
1200,SP1,2013,Celta,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",1.0000066297630519,8.61625694745803,1.02880658436214
1201,SP1,2013,Elche,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",1.0000047384037907,1.6934713679658733,1.2077294685990339
1202,SP1,2013,Espanol,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",1.0000012762218502,1.2194514456293808,1.8975332068311195
1203,SP1,2013,Getafe,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",1.0000012762218502,3.0170403900746994,3.5211267605633805
1204,SP1,2013,Granada,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",1.0000000934710107,1.7629665749395707,2.525252525252525
1205,SP1,2013,Levante,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]",1.000043124234921,2.213958889667522,1.1547344110854503
1206,SP1,2013,Malaga,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",1.0000043148663462,2.6198523848362028,1.098901098901099
